Annee;Diplôme;Numéro de l'établissement;Établissement;Code de l'académie;Académie;Code du domaine;Domaine;Code de la discipline;Discipline;situation;Remarque;Nombre de réponses;Taux de réponse;Poids de la discipline;Taux d’insertion;% emplois cadre ou professions intermédiaires;% emplois stables;% emplois à temps plein;Salaire net médian des emplois à temps plein;Salaire brut annuel estimé;% de diplômés boursiers;Taux de chômage régional;Salaire net mensuel médian régional;% emplois cadre;% emplois extérieurs à la région de l’université;% femmes;Salaire net mensuel régional 1er quartile;Salaire net mensuel régional 3ème quartile;cle_ETAB;cle_DISC;Id_Paysage
2015;LICENCE PRO;0921204J;Paris Nanterre;A25;Versailles;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;9;30;;;;;;;;14;7.8;2060;;;;1600;2570;Paris Nanterre_30;disc10_30;g6rwB
2015;LICENCE PRO;0921204J;Paris Nanterre;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;21;27;;;;;;;;14;7.8;2060;;;;1600;2570;Paris Nanterre_18;disc12_18;g6rwB
2015;LICENCE PRO;0921204J;Paris Nanterre;A25;Versailles;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;21;27;;;;;;;;14;7.8;2060;;;;1600;2570;Paris Nanterre_30;disc12_30;g6rwB
2015;LICENCE PRO;0921204J;Paris Nanterre;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;19;29;;;;;;;;14;7.8;2060;;;;1600;2570;Paris Nanterre_18;disc15_18;g6rwB
2015;LICENCE PRO;0931238R;Paris 13;A24;Créteil;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;71;47;49;93;ns;80;100;1800;28100;28;7.8;2060;ns;18;68.00;1600;2570;Paris 13_30;disc01_30;cqyN7
2015;LICENCE PRO;0931238R;Paris 13;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;63;46;44;94;ns;80;100;1800;28000;28;7.8;2060;ns;20;68.00;1600;2570;Paris 13_30;disc04_30;cqyN7
2015;LICENCE PRO;0931238R;Paris 13;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;30;66;15;97;ns;ns;ns;ns;ns;28;7.8;2060;ns;ns;60.00;1600;2570;Paris 13_30;disc10_30;cqyN7
2015;LICENCE PRO;0931238R;Paris 13;A24;Créteil;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;5;50;2;ns;nd;ns;ns;ns;ns;28;7.8;2060;nd;ns;;1600;2570;Paris 13_18;disc11_18;cqyN7
2015;LICENCE PRO;0931238R;Paris 13;A24;Créteil;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;30 mois après le diplôme;;5;50;2;ns;ns;ns;ns;ns;ns;28;7.8;2060;ns;ns;;1600;2570;Paris 13_30;disc11_30;cqyN7
2015;LICENCE PRO;0931238R;Paris 13;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;52;52;33;88;ns;71;100;1700;26500;28;7.8;2060;ns;22;6.00;1600;2570;Paris 13_18;disc12_18;cqyN7
2015;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;21;58;;;;;;;;4;7.8;2060;;;;1600;2570;Paris 8 - Vincennes Saint-Denis_18;disc01_18;Uxr7Z
2015;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;16;53;;;;;;;;4;7.8;2060;;;;1600;2570;Paris 8 - Vincennes Saint-Denis_30;disc04_30;Uxr7Z
2015;LICENCE PRO;0931827F;Paris 8 - Vincennes Saint-Denis;A24;Créteil;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;4;67;;;;;;;;4;7.8;2060;;;;1600;2570;Paris 8 - Vincennes Saint-Denis_30;disc16_30;Uxr7Z
2015;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;9;67;3;ns;ns;ns;ns;ns;ns;11;7.8;2060;ns;ns;;1600;2570;Paris-Est Créteil_18;disc02_18;vb71K
2015;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;3;40;1;ns;ns;ns;ns;ns;ns;11;7.8;2060;ns;ns;;1600;2570;Paris-Est Créteil_30;disc03_30;vb71K
2015;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;132;58;49;95;57;90;100;1870;29100;11;7.8;2060;18;13;64.00;1600;2570;Paris-Est Créteil_30;disc04_30;vb71K
2015;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;15;68;5;ns;ns;ns;ns;ns;ns;11;7.8;2060;ns;ns;;1600;2570;Paris-Est Créteil_30;disc10_30;vb71K
2015;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;118;66;39;90;84;67;97;1650;25700;11;7.8;2060;14;24;24.00;1600;2570;Paris-Est Créteil_18;disc12_18;vb71K
2015;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;118;66;39;96;90;79;99;1790;28000;11;7.8;2060;20;24;24.00;1600;2570;Paris-Est Créteil_30;disc12_30;vb71K
2015;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;17;67;6;ns;ns;ns;ns;ns;ns;11;7.8;2060;ns;ns;;1600;2570;Paris-Est Créteil_18;disc14_18;vb71K
2015;LICENCE PRO;0941111X;Paris-Est Créteil;A24;Créteil;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;19;51;6;ns;ns;ns;ns;ns;ns;11;7.8;2060;ns;ns;;1600;2570;Paris-Est Créteil_30;disc16_30;vb71K
2015;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;18 mois après le diplôme;;93;70;39;97;37;69;97;1600;25000;7;7.8;2060;5;30;74.00;1600;2570;Cergy-Pontoise_18;disc01_18;W6CUQ
2015;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;93;70;39;94;36;84;98;1700;26500;7;7.8;2060;3;30;74.00;1600;2570;Cergy-Pontoise_30;disc01_30;W6CUQ
2015;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;DEG;Droit, économie et gestion;disc03;Économie;30 mois après le diplôme;;12;63;5;ns;ns;ns;ns;ns;ns;7;7.8;2060;ns;ns;;1600;2570;Cergy-Pontoise_30;disc03_30;W6CUQ
2015;LICENCE PRO;0951793H;Cergy-Pontoise;A25;Versailles;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;74;73;30;97;91;96;100;2000;31200;7;7.8;2060;11;37;5.00;1600;2570;Cergy-Pontoise_30;disc15_30;W6CUQ
2015;LICENCE PRO;7200664J;Corse Pasquale Paoli;A27;Corse;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;18;71;20;ns;ns;ns;ns;ns;ns;27;9.4;1800;ns;ns;;1430;2140;Corse Pasquale Paoli_18;disc02_18;NLCOF
2015;LICENCE PRO;7200664J;Corse Pasquale Paoli;A27;Corse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;13;73;14;ns;ns;ns;ns;ns;ns;27;9.4;1800;ns;ns;;1430;2140;Corse Pasquale Paoli_30;disc10_30;NLCOF
2015;LICENCE PRO;7200664J;Corse Pasquale Paoli;A27;Corse;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;1;33;2;ns;ns;ns;ns;ns;ns;27;9.4;1800;ns;ns;;1430;2140;Corse Pasquale Paoli_30;disc13_30;NLCOF
2015;LICENCE PRO;9710585J;Antilles;A32;Guadeloupe;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;5;63;;;;;;;;67;nd;#N/A;;;;#N/A;#N/A;Antilles_30;disc04_30;z3hdL
2015;LICENCE PRO;9710585J;Antilles;A32;Guadeloupe;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;Université ayant participé à l'enquête mais dont l'effectif est trop petit pour que les résultats soient jugés exploitables;0;;;;;;;;;67;nd;#N/A;;;;#N/A;#N/A;Antilles_18;disc12_18;z3hdL
2015;LICENCE PRO;9740478B;La Réunion;A28;La Réunion;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;14;19;;;;;;;;10;nd;nd;;;;#N/A;#N/A;La Réunion_30;disc01_30;cEt92
2015;LICENCE PRO;9740478B;La Réunion;A28;La Réunion;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;30 mois après le diplôme;Université ayant participé à l'enquête mais dont le taux de réponse obtenu est insuffisant pour que les résultats soient jugés exploitables;2;22;;;;;;;;10;nd;nd;;;;#N/A;#N/A;La Réunion_30;disc06_30;cEt92
2015;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;427;66;3;92;54;70;94;1490;23200;19;8.6;1865;6;32;77.00;1475;2280;Toutes universités et établissements assimilés_18;disc02_18;
2015;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;4189;64;27;93;45;70;96;1510;23600;19;8.6;1865;6;26;63.00;1475;2280;Toutes universités et établissements assimilés_18;disc04_18;
2015;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;4189;64;27;95;53;84;98;1650;25700;19;8.6;1865;9;26;63.00;1475;2280;Toutes universités et établissements assimilés_30;disc04_30;
2015;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;LLA;Lettres, langues, arts;disc06;Lettres, langues, arts;18 mois après le diplôme;;251;69;2;82;50;54;87;1400;21800;19;8.6;1865;16;61;71.00;1475;2280;Toutes universités et établissements assimilés_18;disc06_18;
2015;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;1614;69;10;89;59;67;91;1500;23400;19;8.6;1865;16;47;62.00;1475;2280;Toutes universités et établissements assimilés_30;disc07_30;
2015;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;SHS;Sciences humaines et sociales;disc08;Histoire-géographie;30 mois après le diplôme;;42;75;0;84;66;53;95;1400;21800;19;8.6;1865;2;60;59.00;1475;2280;Toutes universités et établissements assimilés_30;disc08_30;
2015;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;7927;69;48;94;84;82;98;1700;26500;19;8.6;1865;13;38;27.00;1475;2280;Toutes universités et établissements assimilés_30;disc12_30;
2015;LICENCE PRO;UNIV;Toutes universités et établissements assimilés;;;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;1102;69;7;91;78;72;97;1520;23700;19;8.6;1865;9;47;60.00;1475;2280;Toutes universités et établissements assimilés_30;disc13_30;
2016;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;103;63;56;88;51;81;97;1780;27800;25;10.2;1800;15;30;62.00;1410;2140;Nice - Sophia-Antipolis_30;disc01_30;7CYWd
2016;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;18 mois après le diplôme;;20;86;8;ns;ns;ns;ns;ns;ns;25;10.2;1800;ns;ns;;1410;2140;Nice - Sophia-Antipolis_18;disc07_18;7CYWd
2016;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;13;82;5;ns;ns;ns;ns;ns;ns;25;10.2;1800;ns;ns;;1410;2140;Nice - Sophia-Antipolis_30;disc10_30;7CYWd
2016;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;73;72;34;92;93;68;98;1680;26200;25;10.2;1800;13;42;42.00;1410;2140;Nice - Sophia-Antipolis_18;disc12_18;7CYWd
2016;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;11;100;5;ns;ns;ns;ns;ns;ns;25;10.2;1800;ns;ns;;1410;2140;Nice - Sophia-Antipolis_18;disc14_18;7CYWd
2016;LICENCE PRO;0060931E;Nice - Sophia-Antipolis;A23;Nice;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;31;72;15;100;ns;ns;ns;ns;ns;25;10.2;1800;ns;54;18.00;1410;2140;Nice - Sophia-Antipolis_18;disc16_18;7CYWd
2016;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;20;57;5;ns;ns;ns;ns;ns;ns;25;10.2;1800;ns;ns;;1410;2140;Aix-Marseille_30;disc02_30;xJdyB
2016;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;80;67;17;92;57;73;92;1600;25000;25;10.2;1800;15;69;44.00;1410;2140;Aix-Marseille_30;disc07_30;xJdyB
2016;LICENCE PRO;0134009M;Aix-Marseille;A02;Aix-Marseille;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;40;68;9;90;54;63;90;ns;ns;25;10.2;1800;21;73;55.00;1410;2140;Aix-Marseille_18;disc10_18;xJdyB
2016;LICENCE PRO;0141408E;Caen Normandie;A05;Caen;DEG;Droit, économie et gestion;disc04;Gestion;30 mois après le diplôme;;58;70;22;86;86;80;100;1660;25900;28;8.6;1810;8;26;71.00;1460;2100;Caen Normandie_30;disc04_30;p25Q3
2016;LICENCE PRO;0141408E;Caen Normandie;A05;Caen;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;18 mois après le diplôme;;15;73;6;ns;ns;ns;ns;ns;ns;28;8.6;1810;ns;ns;;1460;2100;Caen Normandie_18;disc05_18;p25Q3
2016;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;9;75;5;ns;ns;ns;ns;ns;ns;29;8.1;1725;ns;ns;;1380;2025;La Rochelle_18;disc02_18;atbEK
2016;LICENCE PRO;0171463Y;La Rochelle;A13;Poitiers;SHS;Sciences humaines et sociales;disc10;Information communication;18 mois après le diplôme;;6;92;3;ns;ns;ns;ns;ns;ns;29;8.1;1725;ns;ns;;1380;2025;La Rochelle_18;disc10_18;atbEK
2016;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;20;7.5;1780;nd;nd;;1430;2060;Dijon - Bourgogne_18;disc02_18;Lr94O
2016;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;30;60;11;93;ns;ns;ns;ns;ns;20;7.5;1780;ns;ns;50.00;1430;2060;Dijon - Bourgogne_30;disc10_30;Lr94O
2016;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;118;53;53;94;88;74;98;1630;25500;20;7.5;1780;16;57;31.00;1430;2060;Dijon - Bourgogne_30;disc12_30;Lr94O
2016;LICENCE PRO;0211237F;Dijon - Bourgogne;A07;Dijon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;17;41;10;ns;ns;ns;ns;ns;ns;20;7.5;1780;ns;ns;;1430;2060;Dijon - Bourgogne_18;disc17_18;Lr94O
2016;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;DEG;Droit, économie et gestion;disc05;Autres formations juridiques, économiques et de gestion;30 mois après le diplôme;;17;66;5;ns;ns;ns;ns;ns;ns;24;7.5;1780;ns;ns;;1430;2060;Besançon - Franche-Comté_30;disc05_30;7Mpgt
2016;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;37;77;11;88;ns;ns;ns;ns;ns;24;7.5;1780;ns;52;52.00;1430;2060;Besançon - Franche-Comté_18;disc13_18;7Mpgt
2016;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;30 mois après le diplôme;;37;77;11;92;85;68;97;1540;24000;24;7.5;1780;8;52;52.00;1430;2060;Besançon - Franche-Comté_30;disc13_30;7Mpgt
2016;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;30 mois après le diplôme;;15;60;5;ns;ns;ns;ns;ns;ns;24;7.5;1780;ns;ns;;1430;2060;Besançon - Franche-Comté_30;disc14_30;7Mpgt
2016;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;73;67;25;90;67;90;97;1700;26500;24;7.5;1780;4;48;38.00;1430;2060;Besançon - Franche-Comté_30;disc15_30;7Mpgt
2016;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;35;68;12;94;97;70;ns;ns;ns;24;7.5;1780;13;61;5.00;1430;2060;Besançon - Franche-Comté_18;disc16_18;7Mpgt
2016;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;35;68;12;97;94;94;100;ns;ns;24;7.5;1780;17;61;5.00;1430;2060;Besançon - Franche-Comté_30;disc16_30;7Mpgt
2016;LICENCE PRO;0251215K;Besançon - Franche-Comté;A03;Besançon;STS;Sciences, technologies et santé;disc17;Autres sciences, technologies et santé;18 mois après le diplôme;;9;71;3;ns;ns;ns;ns;ns;ns;24;7.5;1780;ns;ns;;1430;2060;Besançon - Franche-Comté_18;disc17_18;7Mpgt
2016;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;18 mois après le diplôme;;133;74;39;93;83;68;99;1500;23500;20;7.2;1750;3;32;28.00;1405;2040;Brest - Bretagne occidentale_18;disc12_18;06SE7
2016;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;133;74;39;94;82;82;98;1660;25900;20;7.2;1750;3;32;28.00;1405;2040;Brest - Bretagne occidentale_30;disc12_30;06SE7
2016;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;18 mois après le diplôme;;7;64;2;ns;ns;ns;ns;ns;ns;20;7.2;1750;ns;ns;;1405;2040;Brest - Bretagne occidentale_18;disc16_18;06SE7
2016;LICENCE PRO;0290346U;Brest - Bretagne occidentale;A14;Rennes;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;7;64;2;ns;ns;ns;ns;ns;ns;20;7.2;1750;ns;ns;;1405;2040;Brest - Bretagne occidentale_30;disc16_30;06SE7
2016;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;2;70;2;ns;ns;ns;ns;ns;ns;36;10.3;1770;ns;ns;;1380;2060;Nîmes_18;disc02_18;HAU8L
2016;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;2;70;2;ns;ns;ns;ns;ns;ns;36;10.3;1770;ns;ns;;1380;2060;Nîmes_30;disc02_30;HAU8L
2016;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;14;77;14;ns;ns;ns;ns;ns;ns;36;10.3;1770;ns;ns;;1380;2060;Nîmes_30;disc12_30;HAU8L
2016;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;STS;Sciences, technologies et santé;disc13;Sciences de la vie et de la terre;18 mois après le diplôme;;9;100;7;ns;ns;ns;ns;ns;ns;36;10.3;1770;ns;ns;;1380;2060;Nîmes_18;disc13_18;HAU8L
2016;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;STS;Sciences, technologies et santé;disc14;Sciences fondamentales;18 mois après le diplôme;;3;63;4;ns;ns;ns;ns;ns;ns;36;10.3;1770;ns;ns;;1380;2060;Nîmes_18;disc14_18;HAU8L
2016;LICENCE PRO;0301687W;Nîmes;A11;Montpellier;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;18 mois après le diplôme;;2;60;3;ns;ns;ns;ns;ns;ns;36;10.3;1770;ns;ns;;1380;2060;Nîmes_18;disc15_18;HAU8L
2016;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc02;Droit;18 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;16;10.3;1770;nd;nd;;1380;2060;Toulouse 1 - Capitole_18;disc02_18;542Id
2016;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc02;Droit;30 mois après le diplôme;;0;;;nd;nd;nd;nd;nd;nd;16;10.3;1770;nd;nd;;1380;2060;Toulouse 1 - Capitole_30;disc02_30;542Id
2016;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;65;75;47;92;66;77;98;1430;22300;16;10.3;1770;3;14;74.00;1380;2060;Toulouse 1 - Capitole_18;disc04_18;542Id
2016;LICENCE PRO;0311382J;Toulouse 1 - Capitole;A16;Toulouse;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;10;76;8;ns;ns;ns;ns;ns;ns;16;10.3;1770;ns;ns;;1380;2060;Toulouse 1 - Capitole_30;disc16_30;542Id
2016;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;11;68;6;ns;ns;ns;ns;ns;ns;28;10.3;1770;ns;ns;;1380;2060;Toulouse - Jean Jaures_30;disc10_30;HqAYu
2016;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;STS;Sciences, technologies et santé;disc12;Ensemble sciences, technologies et santé;30 mois après le diplôme;;82;80;47;99;96;79;100;1770;27600;28;10.3;1770;23;21;7.00;1380;2060;Toulouse - Jean Jaures_30;disc12_30;HqAYu
2016;LICENCE PRO;0311383K;Toulouse - Jean Jaures;A16;Toulouse;STS;Sciences, technologies et santé;disc16;Informatique;30 mois après le diplôme;;27;80;16;ns;ns;ns;ns;ns;ns;28;10.3;1770;ns;ns;;1380;2060;Toulouse - Jean Jaures_30;disc16_30;HqAYu
2016;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;DEG;Droit, économie et gestion;disc01;Ensemble formations juridiques, économiques et de gestion;30 mois après le diplôme;;160;70;29;95;43;84;98;1550;24200;30;10.3;1770;6;34;62.00;1380;2060;Toulouse 3 - Paul Sabatier_30;disc01_30;m7K6T
2016;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;DEG;Droit, économie et gestion;disc04;Gestion;18 mois après le diplôme;;118;67;22;95;43;94;99;1530;23900;30;10.3;1770;3;28;58.00;1380;2060;Toulouse 3 - Paul Sabatier_18;disc04_18;m7K6T
2016;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;18;65;3;ns;ns;ns;ns;ns;ns;30;10.3;1770;ns;ns;;1380;2060;Toulouse 3 - Paul Sabatier_30;disc10_30;m7K6T
2016;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;SHS;Sciences humaines et sociales;disc11;Autres sciences humaines et sociales;18 mois après le diplôme;;12;76;2;ns;ns;ns;ns;ns;ns;30;10.3;1770;ns;ns;;1380;2060;Toulouse 3 - Paul Sabatier_18;disc11_18;m7K6T
2016;LICENCE PRO;0311384L;Toulouse 3 - Paul Sabatier;A16;Toulouse;STS;Sciences, technologies et santé;disc15;Sciences de l'ingénieur;30 mois après le diplôme;;301;79;48;95;89;87;100;1700;26500;30;10.3;1770;9;33;14.00;1380;2060;Toulouse 3 - Paul Sabatier_30;disc15_30;m7K6T
2016;LICENCE PRO;0331766R;Bordeaux - Montaigne;A04;Bordeaux;SHS;Sciences humaines et sociales;disc07;Ensemble sciences humaines et sociales;30 mois après le diplôme;;65;82;86;91;60;68;93;1350;21100;39;8.1;1725;17;37;81.00;1380;2025;Bordeaux - Montaigne_30;disc07_30;Mz90U
2016;LICENCE PRO;0331766R;Bordeaux - Montaigne;A04;Bordeaux;SHS;Sciences humaines et sociales;disc10;Information communication;30 mois après le diplôme;;56;81;74;95;58;72;94;1380;21600;39;8.1;1725;15;36;83.00;1380;2025;Bordeaux - Montaigne_30;disc10_30;Mz90U
